Code commune,Libellé de la commune,N.Pan.,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,winner
83116,Saint-Maximin-la-Sainte-Baume,3.0,LREM,F,GARELLO,Vesselina,SAINT-MAXIMIN POUR VOUS !,2.0,0.0,0.0,961.0,6.79,15.54,no
83116,Saint-Maximin-la-Sainte-Baume,2.0,LDVD,F,LANFRANCHI-DORGAL,Christine,UNION POUR SAINT MAXIMIN 2020,6.0,0.0,2.0,2286.0,16.16,36.97,no
83116,Saint-Maximin-la-Sainte-Baume,6.0,LDVG,M,DECANIS,Alain,Notre seul parti c'est Saint-Maximin,25.0,0.0,7.0,2936.0,20.75,47.49,yes
83119,Saint-Tropez,4.0,LDVD,M,TUVERI,Jean-Pierre,"Jean-Pierre TUVERI, expérience et compétence au service de Saint-Tropez",19.0,0.0,2.0,1087.0,24.43,41.68,yes
83119,Saint-Tropez,5.0,LDVD,F,GUÉRIN,Véranne,"VÉRANNE GUÉRIN, SAINT-TROPEZ, MA PRIORITÉ POUR VOUS, AVEC NOUS",3.0,0.0,0.0,601.0,13.51,23.04,no
83119,Saint-Tropez,1.0,LDVD,M,BLUA,Frederic,UNE NOUVELLE ÉNERGIE POUR SAINT-TROPEZ,5.0,0.0,1.0,920.0,20.67,35.28,no
83121,Salernes,2.0,LDVC,M,MOMBAZET,Jean-Pierre,Un élan citoyen pour Salernes,0.0,0.0,0.0,89.0,2.53,4.96,no
83121,Salernes,3.0,LDVC,M,ACHENZA,Gerard,Ensemble unis pour Salernes,4.0,0.0,0.0,517.0,14.68,28.83,no
83121,Salernes,6.0,LDVG,M,DUBOIS,Cédric,Salernes renouveau,20.0,0.0,2.0,828.0,23.51,46.18,yes
83121,Salernes,5.0,LDVG,M,OLIVIER,Maurice,VIVRE ENSEMBLE A SALERNES,3.0,0.0,0.0,359.0,10.19,20.02,no
83126,La Seyne-sur-Mer,2.0,LRN,M,MUNOZ,Dorian,LE RASSEMBLEMENT POUR LA SEYNE,2.0,0.0,0.0,1767.0,3.99,10.88,no
83126,La Seyne-sur-Mer,1.0,LDVD,F,BICAIS,Nathalie,"LA SEYNE, J'Y CROIS !",36.0,0.0,9.0,7164.0,16.19,44.12,yes
83126,La Seyne-sur-Mer,3.0,LUG,M,VUILLEMOT,Marc,"LA SEYNE 2020, L'ÉNERGIE POSITIVE",8.0,0.0,2.0,5429.0,12.27,33.44,no
83126,La Seyne-sur-Mer,7.0,LDVD,F,TORRÉS,Sandra,L'UNION POUR LA SEYNE,3.0,0.0,1.0,1877.0,4.24,11.56,no
83127,Signes,1.0,LNC,M,REICHARDT,Alain,AVENIR ET TRADITIONS,4.0,0.0,0.0,615.0,23.43,38.58,no
83127,Signes,2.0,LNC,M,MENICHINI,Jean-Marc,UNION POUR SIGNES,1.0,0.0,0.0,157.0,5.98,9.85,no
83127,Signes,3.0,LNC,F,VERDUYN,Helene,SIGNES À VENIR,18.0,0.0,2.0,822.0,31.31,51.57,yes
83129,Six-Fours-les-Plages,1.0,LDVD,M,TAMBURI,Erik,"SIX-FOURS, UNE NOUVELLE ÈRE COMMENCE",1.0,0.0,0.0,599.0,1.94,6.56,no
83129,Six-Fours-les-Plages,5.0,LDVD,M,VIALATTE,Jean Sébastien,NOTRE PROJET ... VOTRE AVENIR,30.0,0.0,5.0,4644.0,15.04,50.88,yes
83129,Six-Fours-les-Plages,4.0,LDVC,M,GARCIA,Didier,"Didier Garcia un Cap, un Projet",1.0,0.0,0.0,818.0,2.65,8.96,no
83129,Six-Fours-les-Plages,3.0,LRN,M,BOCCALETTI,Frédéric,UNIS POUR L'AVENIR DE SIX-FOURS,5.0,0.0,1.0,2158.0,6.99,23.64,no
83129,Six-Fours-les-Plages,2.0,LCOM,M,NEMETH,Dominique,SIX-FOURS A GAUCHE ECOLOGISTE & CITOYENNE,2.0,0.0,0.0,908.0,2.94,9.95,no
83131,Solliès-Toucas,1.0,LDIV,M,FABRE,Jérémie,Toucas'IN,24.0,0.0,5.0,1324.0,27.32,60.37,yes
83131,Solliès-Toucas,3.0,LDVG,M,CALONGE,Jean-Pierre,TOUCAS A VENIR,5.0,0.0,1.0,869.0,17.93,39.63,no
83133,Tanneron,1.0,LNC,M,FELIX,Michel,GENERATIONS TANNERON,15.0,0.0,2.0,404.0,30.86,54.16,yes
83133,Tanneron,3.0,LNC,M,GASTAUD,Jean-Denis,UNIS POUR TANNERON,2.0,0.0,0.0,146.0,11.15,19.57,no
83133,Tanneron,2.0,LNC,M,BOTTERO,Maurice,Bien vivre à Tanneron,2.0,0.0,0.0,196.0,14.97,26.27,no
83145,Varages,1.0,LNC,F,XAXA,Nadine,VARAGES : UNE EQUIPE QUI S'ENGAGE,2.0,0.0,0.0,202.0,21.04,31.66,no
83145,Varages,2.0,LNC,M,PARTAGE,Guy,ENSEMBLE POUR VARAGES,12.0,0.0,2.0,329.0,34.27,51.57,yes
83145,Varages,3.0,LNC,M,CARLES,Fabrice,VIVRE VARAGES,1.0,0.0,0.0,107.0,11.15,16.77,no
83146,La Verdière,1.0,LNC,M,MARIGNANE,"Gérard, André, Albert",LA VERDIERE AU COEUR,3.0,0.0,1.0,256.0,18.81,36.42,no
83146,La Verdière,2.0,LNC,M,ROGIER,Gilles,BIEN VIVRE A LA VERDIERE,14.0,0.0,2.0,295.0,21.68,41.96,yes
83146,La Verdière,3.0,LNC,M,CHARRAT,Jean-François,"POUR LA VERDIERE, CONSTRUISONS L'AVENIR ENSEMBLE",2.0,0.0,0.0,152.0,11.17,21.62,no
84003,Apt,4.0,LECO,F,KADLER,Marie-Christine,APT NOUVEAU CAP ÉCOLOGIQUE ET SOCIAL,1.0,0.0,0.0,253.0,3.39,9.29,no
84003,Apt,3.0,LDVD,F,SANTONI,Dominique,DEMAIN VOUS APPARTIENT,26.0,0.0,14.0,1479.0,19.81,54.32,yes
84003,Apt,1.0,LDVG,M,DESSAUD,Jean-Marc,APT POUR TOUS,1.0,0.0,0.0,176.0,2.36,6.46,no
84003,Apt,2.0,LREM,M,THEVENIEAU,Dominique,"Apt écologique, citoyenne et solidaire",5.0,0.0,3.0,815.0,10.92,29.93,no
84004,Aubignan,4.0,LDVG,M,BIELLE,Siegfried,ENSEMBLE POUR AUBIGNAN,24.0,0.0,3.0,1281.0,30.61,61.82,yes
84004,Aubignan,3.0,LRN,F,THOMAS DE MALEVILLE,Marie,AUBIGNAN EN AVANT !,5.0,0.0,1.0,791.0,18.9,38.18,no
84007,Avignon,1.0,LVEC,M,CERVANTES,Jean-Pierre,AVIGNON ÉCOLOGIQUE SOCIALE ET SOLIDAIRE,4.0,0.0,3.0,2629.0,4.76,15.29,no
84007,Avignon,6.0,LLR,M,BISSIERE,Michel,AVIGNON EN GRAND,2.0,0.0,1.0,1551.0,2.81,9.02,no
84007,Avignon,8.0,LRN,F,RIGAULT,Anne-Sophie,AVIGNON A COEUR,8.0,0.0,5.0,5169.0,9.35,30.06,no
84007,Avignon,7.0,LDVG,F,HELLE,Cécile,"AVIGNON, NOTRE COEUR, NOTRE FORCE",39.0,0.0,25.0,7844.0,14.19,45.62,yes
84009,La Bastide-des-Jourdans,3.0,LNC,F,MAUGAN-CURNIER,Séverine,LA BASTIDE 2020,15.0,0.0,2.0,382.0,30.34,48.11,yes
84009,La Bastide-des-Jourdans,2.0,LNC,M,RUFFINATTI,Michel,BIEN VIVRE A LA BASTIDE,2.0,0.0,0.0,219.0,17.39,27.58,no
84009,La Bastide-des-Jourdans,1.0,LNC,M,ORGNON,Frédéric,REUSSIR LA BASTIDE,2.0,0.0,0.0,193.0,15.33,24.31,no
84016,Bédarrides,1.0,LDVC,M,LEPORINI,Mathieu,MISSION BÉDARRIDES,1.0,0.0,0.0,217.0,5.18,9.31,no
84016,Bédarrides,3.0,LDVD,M,BERARD,Jean,PASSIONNEMENT BEDARRIDES,22.0,0.0,4.0,1145.0,27.35,49.14,yes
84016,Bédarrides,2.0,LDIV,M,SÉRAFINI,Joël,UNE NOUVELLE DYNAMIQUE POUR BÉDARRIDES,6.0,0.0,1.0,968.0,23.12,41.55,no
84017,Bedoin,2.0,LNC,M,CAMPON,Patrick,BEDOIN EN TRANSITION,1.0,0.0,0.0,210.0,7.59,10.22,no
84017,Bedoin,3.0,LNC,M,REYNARD,Luc,BEDOIN VENTOUX AVEC VOUS,4.0,0.0,0.0,814.0,29.42,39.61,no
84017,Bedoin,1.0,LNC,M,CONSTANT,Alain,bedoin ventoux l'avenir ensemble,18.0,0.0,2.0,1031.0,37.26,50.17,yes
84019,Bollène,2.0,LEXD,F,BOMPARD,Marie-Claude,BOLLENE ESPOIR,8.0,0.0,3.0,2715.0,26.62,48.19,no
84019,Bollène,3.0,LDIV,M,ZILIO,Anthony,RASSEMBLER BOLLÈNE,25.0,0.0,12.0,2919.0,28.62,51.81,yes
84026,Cadenet,3.0,LDIV,M,BRABANT,Jean-Marc,ENSEMBLE POUR CADENET,22.0,0.0,5.0,1018.0,29.83,59.64,yes
84026,Cadenet,1.0,LDVG,F,KHALIZOFF,Samantha,CADENET @ VENIR,5.0,0.0,1.0,689.0,20.19,40.36,no
84030,Caromb,2.0,LNC,M,MORARD,Christian,CAROMB L'ESPRIT VILLAGE,5.0,0.0,0.0,711.0,25.52,46.62,no
84030,Caromb,1.0,LNC,F,MICHELIER,Valérie,CAROMB D'ABORD,18.0,0.0,2.0,814.0,29.22,53.38,yes
84031,Carpentras,2.0,LDVG,M,ANDRIEU,Serge,AIMER CARPENTRAS AVEC SERGE ANDRIEU,26.0,0.0,17.0,3326.0,17.59,45.82,yes
84031,Carpentras,4.0,LEXD,M,DE LA CHESNAIS,Bertrand,UNION POUR CARPENTRAS,7.0,0.0,5.0,2844.0,15.04,39.18,no
84031,Carpentras,1.0,LLR,M,MELQUIOR,Claude,BOUGEONS POUR CARPENTRAS,2.0,0.0,1.0,1089.0,5.76,15.0,no
84034,Caumont-sur-Durance,1.0,LDIV,M,MOREL,Claude,ENSEMBLE POUR REUSSIR,19.0,0.0,2.0,957.0,24.31,39.06,yes
84034,Caumont-sur-Durance,2.0,LDIV,M,GROSJEAN,Pascal,CAUMONT DEMAIN,4.0,0.0,0.0,704.0,17.89,28.73,no
84034,Caumont-sur-Durance,3.0,LDVD,M,PALMA,Eric,AGIR POUR L'AVENIR DE CAUMONT,4.0,0.0,0.0,789.0,20.05,32.2,no
84035,Cavaillon,2.0,LRN,F,AUZANOT,Bénédicte,CAVAILLON EN AVANT !,6.0,0.0,4.0,1766.0,10.48,34.81,no
84035,Cavaillon,3.0,LLR,M,DAUDET,Gérard,CONTINUONS DE CHANGER CAVAILLON,29.0,0.0,20.0,3307.0,19.63,65.19,yes
84043,Entraigues-sur-la-Sorgue,1.0,LDVG,M,MOUREAU,Guy,POUR ENTRAIGUES AVEC PASSION,23.0,0.0,2.0,1805.0,27.11,57.08,yes
84043,Entraigues-sur-la-Sorgue,4.0,LDIV,M,DUCHENE,Denis,Nouvelle dynamique pour Entraigues,5.0,0.0,1.0,1150.0,17.27,36.37,no
84043,Entraigues-sur-la-Sorgue,3.0,LDVD,F,D'INGRANDO,Christine,"AGORA ""CHOISIR L'AVENIR""",1.0,0.0,0.0,207.0,3.11,6.55,no
84056,Jonquières,4.0,LEXD,M,VERMEILLE,Thierry,UNISSONS NOUS POUR JONQUIERES,4.0,0.0,1.0,460.0,12.69,24.63,no
84056,Jonquières,2.0,LDVD,M,BISCARRAT,Louis,AGIR POUR JONQUIÈRES,20.0,0.0,5.0,683.0,18.85,36.56,yes
84056,Jonquières,1.0,LDVD,F,SCIACQUA-LERIDON,Anne,ENSEMBLE POUR JONQUIÈRES,1.0,0.0,0.0,158.0,4.36,8.46,no
84056,Jonquières,3.0,LDVD,F,MAFFRE,Claudine,BIEN VIVRE À JONQUIÈRES,4.0,0.0,1.0,567.0,15.65,30.35,no
84064,Lapalud,3.0,LEXD,M,DEFFES,Jean-Marc,LAPALUD ESPOIR,2.0,0.0,0.0,253.0,9.01,15.47,no
84064,Lapalud,2.0,LDVG,M,SOULAVIE,Guy,AGIR ENSEMBLE POUR LAPALUD,5.0,0.0,1.0,648.0,23.08,39.63,no
84064,Lapalud,1.0,LDIV,M,FLAUGERE,Hervé,"LAPALUD, DYNAMISME ET AMBITION",20.0,0.0,5.0,734.0,26.14,44.89,yes
84072,Mazan,2.0,LDVG,M,CLAPAUD,Jean-François,Notre village autrement,4.0,0.0,0.0,681.0,13.33,28.65,no
84072,Mazan,3.0,LDVD,M,BONNET,Louis,ENSEMBLE POUR MAZAN,20.0,0.0,3.0,903.0,17.67,37.99,yes
84072,Mazan,4.0,LDVD,M,PICHOT,Alain,CONSTRUISONS L'AVENIR DE MAZAN,5.0,0.0,1.0,793.0,15.52,33.36,no
84074,Mérindol,3.0,LNC,F,COMBE,Jacqueline,MERINDOL PASSIONNEMENT,2.0,0.0,0.0,266.0,15.05,26.21,no
84074,Mérindol,2.0,LNC,M,FRITZ,Joël,GENERATIONS MERINDOU,2.0,0.0,0.0,270.0,15.27,26.6,no
84074,Mérindol,1.0,LNC,M,BATOUX,Philippe,MÉRINDOL 2020 - POUR VOUS AVEC VOUS,15.0,0.0,2.0,479.0,27.09,47.19,yes
84081,Morières-lès-Avignon,1.0,LDVG,F,DUBOIS,Annick,UN AUTRE AVENIR POUR MORIERES,6.0,0.0,1.0,1440.0,22.38,44.58,no
84081,Morières-lès-Avignon,2.0,LEXD,M,SOUQUE,Grégoire,ALLIANCE POUR MORIÈRES,23.0,0.0,2.0,1790.0,27.83,55.42,yes
84083,Mornas,3.0,LNC,F,RICARD,Katy,UN NOUVEL ELAN POUR MORNAS,15.0,0.0,2.0,655.0,32.05,51.17,yes
84083,Mornas,1.0,LNC,M,DUSSARGUES,Denis,PASSIONNEMENT MORNAS,4.0,0.0,1.0,544.0,26.61,42.5,no
84083,Mornas,2.0,LNC,M,JOLY,Joseph,MORNAS ESPOIR,0.0,0.0,0.0,81.0,3.96,6.33,no
84087,Orange,1.0,LEXD,M,BOMPARD,Jacques,Jacques Bompard 2020 : Nous Maintiendrons,28.0,0.0,16.0,4057.0,21.45,56.34,yes
84087,Orange,5.0,LDVG,F,HALOUI,Fabienne,Décidons Orange solidaire et écologique,2.0,0.0,1.0,1101.0,5.82,15.29,no
84087,Orange,6.0,LRN,M,MAGNIN,Xavier,ORANGE AVENIR,1.0,0.0,0.0,566.0,2.99,7.86,no
84087,Orange,2.0,LDVC,F,NORMANI,Carole,LE PRINTEMPS POUR ORANGE,4.0,0.0,2.0,1477.0,7.81,20.51,no
84132,Le Thor,5.0,LECO,F,AGOGUÉ-FERNAILLON,Véronique,OSER L'AVENIR,4.0,0.0,2.0,673.0,10.04,26.32,no
84132,Le Thor,4.0,LDVD,M,BAYON DE NOYER,Yves,AGIR POUR LE THOR,22.0,0.0,10.0,1231.0,18.36,48.14,yes
84132,Le Thor,3.0,LDIV,M,MATHIEU,Stéphan,UNISSONS NOS VALEURS,3.0,0.0,2.0,653.0,9.74,25.54,no
85029,Bouin,1.0,LNC,M,BILLON,Christian,"Avec vous, bâtissons le futur de Bouin",3.0,0.0,0.0,333.0,19.23,32.58,no
85029,Bouin,2.0,LNC,M,GISBERT,Thomas,"""Ensemble pour Bouin""",16.0,0.0,2.0,689.0,39.78,67.42,yes
85047,Challans,2.0,LDVG,F,PROUX,Laurence,Solidaires par nature,1.0,0.0,1.0,775.0,4.55,10.85,no
85047,Challans,1.0,LDVD,M,MERLET,Thomas,Challans des énergies nouvelles,7.0,0.0,4.0,2833.0,16.62,39.67,no
85047,Challans,3.0,LDVC,M,PASCREAU,Rémi,"Challans, nouvel élan !",27.0,0.0,14.0,3534.0,20.73,49.48,yes
85071,Commequiers,1.0,LDVD,F,CHARLOS,Sonia,"L'Avenir de Commequiers, avec vous!",6.0,0.0,1.0,736.0,26.15,49.3,no
85071,Commequiers,3.0,LDVD,M,MOREAU,Philippe,"Nouvelle équipe, nouvel élan",21.0,0.0,2.0,757.0,26.9,50.7,yes
85081,Dompierre-sur-Yon,1.0,LDVG,M,GILET,François,En Avant Dompierre !,21.0,0.0,2.0,986.0,28.39,56.21,yes
85081,Dompierre-sur-Yon,2.0,LDVD,F,MISSIRE,Evelyne,Dompierre Avenir 2020,6.0,0.0,0.0,768.0,22.11,43.79,no
85092,Fontenay-le-Comte,3.0,LREM,F,VERHAEGHE-GRILLO,Dominique,Renaissance pour Fontenay,2.0,0.0,1.0,611.0,6.31,12.71,no
85092,Fontenay-le-Comte,1.0,LDVG,M,FOURAGE,Hugues,Vivre Fontenay,7.0,0.0,3.0,2074.0,21.43,43.15,no
85092,Fontenay-le-Comte,4.0,LDVD,M,HOCBON,Ludovic,100% Fontenay,24.0,0.0,13.0,2121.0,21.92,44.13,yes
85191,La Roche-sur-Yon,1.0,LDVC,M,BOUARD,Luc,Luc Bouard 2020,35.0,0.0,17.0,7877.0,20.71,52.28,yes
85191,La Roche-sur-Yon,5.0,LDVG,M,IBARRA,Stéphane,ENGAGEONS-NOUS POUR LA ROCHE SUR YON,10.0,0.0,5.0,7189.0,18.9,47.72,no
85194,Les Sables-d'Olonne,2.0,LDVC,F,TESSON,Brigitte,"BRIGITTE TESSON, LE COEUR ET LA RAISON",5.0,0.0,2.0,2953.0,7.46,21.56,no
85194,Les Sables-d'Olonne,1.0,LDVG,F,POTTIER,Caroline,"Bien vivre ensemble, Cap sur la démocratie, l'écologie, la solidarité.",2.0,0.0,1.0,1724.0,4.35,12.59,no
85194,Les Sables-d'Olonne,6.0,LUD,M,MOREAU,Yannick,Liste d'Union avec Yannick Moreau,36.0,0.0,16.0,7523.0,19.0,54.92,yes
85194,Les Sables-d'Olonne,7.0,LREM,F,LEGRAND,Claire,"Les Sables, c'est vous !",2.0,0.0,1.0,1498.0,3.78,10.94,no
85223,Sainte-Hermine,3.0,LNC,M,TRICHEREAU,Henri,"Sainte-Hermine avec vous, pour vous !",2.0,0.0,0.0,195.0,9.82,17.3,no
85223,Sainte-Hermine,2.0,LNC,M,BARRÉ,Philippe,Agir ensemble pour Sainte-Hermine,18.0,0.0,2.0,605.0,30.48,53.68,yes
85223,Sainte-Hermine,1.0,LNC,F,POUPET,Catherine,"Ensemble, continuer et agir !",3.0,0.0,1.0,327.0,16.47,29.02,no
85226,Saint-Hilaire-de-Riez,1.0,LRN,M,FILLET,Jean-Patrick,Bien vivre à Saint Hilaire de Riez,1.0,0.0,0.0,364.0,3.3,6.43,no
85226,Saint-Hilaire-de-Riez,5.0,LDVG,F,VIEL,Kathia,SAINT HILAIRE PASSIONNEMENT,25.0,0.0,9.0,2958.0,26.81,52.29,yes
85226,Saint-Hilaire-de-Riez,4.0,LUDI,M,BOUDELIER,Laurent,Union pour Saint Hilaire,7.0,0.0,2.0,2335.0,21.17,41.28,no
85278,Saint-Vincent-sur-Jard,3.0,LNC,M,CHABOT,Robert,L'énergie et l'envie de vous servir,12.0,0.0,2.0,436.0,31.62,56.92,yes
85278,Saint-Vincent-sur-Jard,2.0,LNC,M,PÉNÉCHÉ,Jean-Claude,Ensemble Autrement à Saint Vincent,3.0,0.0,0.0,330.0,23.93,43.08,no
85298,Vairé,1.0,LNC,M,RUCHAUD,Philippe,VAIRE AUTREMENT,4.0,0.0,1.0,357.0,28.09,45.08,no
85298,Vairé,2.0,LNC,M,CHAILLOUX,Michel,"Vairé, un nouvel Elan !",15.0,0.0,3.0,435.0,34.23,54.92,yes
86041,Buxerolles,2.0,LDVD,M,BLANCHARD,Gérald,Buxerolles naturellement,26.0,0.0,3.0,1881.0,25.57,54.44,yes
86041,Buxerolles,1.0,LDVG,M,DEVERGNE,Ludovic,"BUXEROLLES, MA VILLE",7.0,0.0,1.0,1574.0,21.4,45.56,no
86121,Latillé,1.0,LNC,M,DUPONT,Benoît,Vivre demain à Latillé,12.0,0.0,1.0,316.0,28.78,51.8,yes
86121,Latillé,2.0,LNC,M,BRIE,Simon,AGIR POUR LATILLE,3.0,0.0,0.0,294.0,26.78,48.2,no
86158,Migné-Auxances,1.0,LDVD,M,MAZIERE,Jean-Marc,Agir pour tous les Mignanxois,1.0,0.0,0.0,178.0,3.71,8.38,no
86158,Migné-Auxances,2.0,LDVG,M,CHAUVIN,Jacky,"ENSEMBLE, UNE NOUVELLE DYNAMIQUE",6.0,0.0,0.0,936.0,19.51,44.07,no
86158,Migné-Auxances,3.0,LDVG,F,JARDIN,Florence,PARTAGEONS DEMAIN,22.0,0.0,2.0,1010.0,21.05,47.55,yes
86174,Naintré,2.0,LDVG,M,MICHAUD,Christian,FAIRE REUSSIR NAINTRE,22.0,0.0,4.0,991.0,22.01,46.68,yes
86174,Naintré,1.0,LDVG,M,POISSON,Jean-François,Naintré un coeur nouveau,1.0,0.0,0.0,192.0,4.26,9.04,no
86174,Naintré,3.0,LUG,F,PIAULET,Christine,Ensemble pour Naintré,6.0,0.0,1.0,940.0,20.87,44.28,no
86194,Poitiers,2.0,LDVG,F,MONCOND'HUY,Leonore,"POITIERS COLLECTIF, ECOLOGIE, JUSTICE SOCIALE ET DEMOCRATIE",38.0,0.0,27.0,5995.0,13.72,42.83,yes
86194,Poitiers,5.0,LREM,M,BROTTIER,Anthony,"ANTHONY BROTTIER ""MA PRIORITE C'EST VOUS""",6.0,0.0,4.0,3018.0,6.91,21.56,no
86194,Poitiers,4.0,LSOC,M,CLAEYS,Alain,"Poitiers, l'Avenir s'écrit à taille humaine",9.0,0.0,6.0,4983.0,11.4,35.6,no
86204,Quinçay,3.0,LNC,M,THOBIE,Jose,QUINCAY AVENIR,1.0,0.0,0.0,89.0,5.37,10.53,no
86204,Quinçay,1.0,LNC,F,MAIRE,Carole,DEMAIN QUINCAY,3.0,0.0,0.0,313.0,18.89,37.04,no
86204,Quinçay,2.0,LNC,M,BRAULT,Philippe,QUINÇAY ENSEMBLE,15.0,0.0,2.0,443.0,26.74,52.43,yes
86297,Vouneuil-sous-Biard,3.0,LDVG,M,MICHELIN,Joël,REUSSIR VOUNEUIL AVEC VOUS,5.0,0.0,0.0,742.0,16.71,34.8,no
86297,Vouneuil-sous-Biard,1.0,LDVD,F,RUY-CARPENTIER,Cécile,Vous avec nous pour Vouneuil,4.0,0.0,0.0,613.0,13.81,28.75,no
86297,Vouneuil-sous-Biard,2.0,LDVC,M,AUZANNEAU,Jean-Charles,VOUNEUIL DE TOUTES NOS FORCES !,20.0,0.0,2.0,777.0,17.5,36.44,yes
87002,Ambazac,1.0,LUD,M,BLANVILLAIN,Jean-Jacques,AMBAZAC UN NOUVEL HORIZON,2.0,0.0,0.0,325.0,7.17,15.92,no
87002,Ambazac,3.0,LDVG,F,LARDY,Brigitte,"AMBAZAC, C'EST VOUS",6.0,0.0,2.0,830.0,18.32,40.67,no
87002,Ambazac,2.0,LDVG,M,CHÉ,Stéphane,"AMBAZAC, continuons ensemble",21.0,0.0,7.0,886.0,19.55,43.41,yes
87011,Bellac,1.0,LDIV,F,HOURCADE-HATTE,Corine,"ENSEMBLE POUR BELLAC, TOUJOURS PLUS FORTS AVEC VOUS",5.0,0.0,2.0,572.0,21.72,40.42,no
87011,Bellac,3.0,LDVG,M,PEYRONNET,Claude,"Bellac,le sérieux et l'action",22.0,0.0,7.0,843.0,32.0,59.58,yes
87048,Condat-sur-Vienne,3.0,LDVG,M,GENEST,Bruno,ENSEMBLE VIVRE CONDAT,6.0,0.0,0.0,888.0,21.51,40.66,no
87048,Condat-sur-Vienne,1.0,LDVG,F,RABETEAU,Émilie,"Condat, le temps du lien",22.0,0.0,2.0,1068.0,25.87,48.9,yes
87048,Condat-sur-Vienne,2.0,LDIV,M,ABSI,Joseph,CONDAT-SUR-VIENNE AUTREMENT,1.0,0.0,0.0,228.0,5.52,10.44,no
87050,Couzeix,3.0,LDVC,F,BILLAT,Sylvie,COUZEIX AVENIR MAJORITÉ MUNICIPALE,6.0,0.0,1.0,1524.0,20.49,43.63,no
87050,Couzeix,1.0,LDVC,M,LARCHER,Sébastien,ENSEMBLE POUR COUZEIX,22.0,0.0,4.0,1640.0,22.05,46.95,yes
87050,Couzeix,2.0,LDVG,M,RIBIERE,Marcel,UNIS pour COUZEIX,1.0,0.0,0.0,329.0,4.42,9.42,no
87059,Le Dorat,2.0,LNC,M,SCHIRA,Bruno,INITIATIVES POUR LE DORAT,14.0,0.0,3.0,340.0,28.79,45.45,yes
87059,Le Dorat,1.0,LNC,M,MARTIN,Bernard,LE DORAT TERRE DYNAMIQUE,3.0,0.0,1.0,262.0,22.18,35.03,no
87059,Le Dorat,3.0,LNC,M,HUREL,Daniel-Odon,"Le Dorat, Une Histoire, Un Avenir",2.0,0.0,0.0,146.0,12.36,19.52,no
87085,Limoges,4.0,LUG,M,MIGUEL,Thierry,GAUCHE CITOYENNE SOCIALE ECOLOGISTE,11.0,0.0,7.0,9977.0,13.36,41.03,no
87085,Limoges,5.0,LLR,M,LOMBERTIE,Emile Roger,LIMOGES AU COEUR,44.0,0.0,30.0,14339.0,19.2,58.97,yes
87113,Le Palais-sur-Vienne,1.0,LDVG,M,GERAUDIE,Ludovic,Engagés pour le Palais,23.0,0.0,2.0,866.0,19.13,52.45,yes
87113,Le Palais-sur-Vienne,2.0,LDIV,M,COURTIAUD,Lucien,"Le Palais 2020, tous unis",2.0,0.0,0.0,245.0,5.41,14.84,no
87113,Le Palais-sur-Vienne,3.0,LDVG,M,LIMOUSIN,Denis,Ensemble pour le Palais : la gauche ouverte et solidaire,4.0,0.0,1.0,540.0,11.93,32.71,no
87114,Panazol,3.0,LDVG,F,TABOURET,Martine,VIVONS PANAZOL,7.0,0.0,1.0,1889.0,22.69,46.34,no
87114,Panazol,2.0,LDVC,M,DOUCET,Fabien,AGIR ENSEMBLE POUR PANAZOL,26.0,0.0,4.0,2187.0,26.26,53.66,yes
87119,Pierre-Buffière,3.0,LNC,M,PATIER,Stéphane,Persévérance et Bienveillance avec vous pour Pierre-Buffière,11.0,0.0,2.0,231.0,27.02,42.23,yes
87119,Pierre-Buffière,1.0,LNC,M,BOURDEAU,Jean-Louis,UNIS POUR L'AVENIR DE PIERRE-BUFFIERE,1.0,0.0,0.0,126.0,14.74,23.03,no
87119,Pierre-Buffière,2.0,LNC,F,MADORE,Catherine,POUR UNE DYNAMIQUE NOUVELLE,3.0,0.0,1.0,190.0,22.22,34.73,no
87125,Rilhac-Rancon,1.0,LDVG,M,MIGOZZI,Jacques,Réussir Ensemble,3.0,0.0,0.0,365.0,9.79,23.86,no
87125,Rilhac-Rancon,3.0,LDIV,M,ALVAREZ,Florent,AGIR POUR RILHAC,2.0,0.0,0.0,281.0,7.54,18.37,no
87125,Rilhac-Rancon,2.0,LUG,F,BURGAUD,Nadine,RILHAC AUTREMENT,22.0,0.0,2.0,884.0,23.72,57.78,yes
88090,Charmes,1.0,LDVC,M,COLIN,Robert,"POUR VOUS, EXPERIENCE ET RENOUVEAU",5.0,0.0,1.0,512.0,18.0,37.21,no
88090,Charmes,3.0,LDVC,M,GROSSE-CRUCIANI,Jordan,"VOUS, C'EST NOUS!",2.0,0.0,0.0,203.0,7.14,14.75,no
88090,Charmes,2.0,LDVD,M,BOEUF,Patrick,PARTAGEONS UNE NOUVELLE DYNAMIQUE,20.0,0.0,3.0,661.0,23.23,48.04,yes
88114,Contrexéville,2.0,LNC,M,DANE,Thierry,CONTREXEVILLE TOUJOURS,5.0,0.0,2.0,420.0,18.39,45.7,no
88114,Contrexéville,3.0,LNC,M,GERECKE,Luc,ENSEMBLE UNE AMBITION POUR CONTREXEVILLE,18.0,0.0,7.0,499.0,21.85,54.3,yes
